11	12558.07	1561.60	3478.58	6210.65	1341.63	2675.70
11	858.52	341.50	38.64	656.82	341.50	17.64
11	8476.44	1515.10	486.48	4251.83	1606.31	4.28
11	4341.62	2838.60	892.75	1501.81	2523.71	85.15
11	1067.00	1473.00	91.50	185.50	1253.00	0.00
11	1897.66	2018.20	171.63	517.52	1798.17	0.00
11	1988.68	730.50	62.50	1098.27	644.06	0.00
11	49592.13	20350.50	4167.36	13548.61	15796.13	118.64
11	5033.56	3192.90	888.42	1627.20	2140.96	42.12
11	1888.94	55.20	205.20	258.94	55.20	0.00
11	2294.92	2599.70	262.76	806.63	2379.71	81.00
11	543.50	1397.00	0.00	427.30	1397.00	0.00
11	14962.50	7902.50	1585.67	7174.00	3795.43	0.13
11	9094.75	2688.90	510.93	3900.42	2689.25	0.00
11	1709.20	2570.20	138.88	598.31	2002.17	0.00
12	26614.06	6733.60	6082.22	2092.47	6423.17	36.10
12	2623.86	2726.20	520.32	924.95	1415.12	4.28
12	3241.48	3488.60	654.74	1600.64	1651.91	4.28
12	2097.70	109.00	91.68	1531.28	111.40	35.28
12	2337.70	3273.80	270.76	1144.89	3042.33	25.50
12	5442.63	3418.60	754.80	2880.24	1515.79	0.00
12	2740.99	4263.10	1334.20	819.55	3244.24	0.00
12	1388.99	981.70	15.75	746.59	828.70	0.00
12	2554.81	1673.60	320.90	0.00	0.00	0.00
12	2113.67	870.40	192.00	1089.66	502.43	0.00
12	18197.00	18209.90	2985.10	7976.62	14922.36	51.72
12	5795.22	699.30	256.00	845.81	688.67	0.00
12	1031.00	1719.00	47.50	75.35	1721.47	0.00
12	5543.77	6136.70	401.32	3164.65	4592.46	0.00
12	3104.86	0.00	4.90	2581.47	0.00	0.00
12	5084.98	4472.90	261.74	1871.86	4066.65	0.00
12	1725.24	714.40	91.38	811.28	586.44	0.00
12	3569.25	2436.20	120.40	1784.07	1150.29	31.60
12	2787.28	3237.90	291.88	1554.00	1937.06	4.28
12	6735.48	7653.50	731.02	2005.69	5284.84	0.00
12	2444.71	6218.10	525.27	1721.98	902.14	40.75
12	2032.22	296.80	16.40	1260.20	199.22	0.00
12	4701.42	5226.90	439.46	1606.61	1714.97	0.00
12	4288.72	2428.80	111.20	2189.69	1934.75	0.00
12	1136.53	0.60	129.30	554.61	0.72	0.00
12	14542.76	1468.20	3015.00	140.74	1083.22	0.00
12	5718.95	852.80	12.50	5785.79	852.80	0.00
12	1142.73	686.30	83.32	524.99	458.26	31.40
12	39827.09	12182.40	119.20	19525.39	1957.24	0.00
12	12691.64	15001.70	3117.48	7135.59	8041.62	34.66
12	8658.73	1012.60	1017.00	2681.39	544.50	0.00
12	20660.00	10903.00	3733.83	5866.94	6016.59	110.41
12	7949.17	3464.80	1022.38	2179.14	1838.18	8.56
12	2948.91	1982.30	177.86	1542.54	1444.01	0.18
12	5181.29	2434.10	833.08	1878.11	1078.55	8.56
12	6636.98	345.80	454.00	3047.55	107.73	0.00
12	2044.44	1948.70	124.45	897.23	1719.74	0.00
12	8490.24	11191.50	899.53	3881.60	4136.93	0.00
12	3441.72	4069.00	813.63	1257.26	2674.38	113.63
12	7363.12	7116.80	1043.80	2877.57	3555.05	23.00
12	9926.13	5987.10	1768.35	3238.67	2689.99	19.08
12	5266.39	6472.20	289.94	2064.14	2184.06	0.00
12	2623.79	2511.50	626.68	954.18	1298.59	4.28
12	23235.59	10304.50	2609.80	7432.17	4045.46	14.28
12	7152.37	4574.10	638.98	2454.34	953.06	4.28
12	4961.13	3070.00	851.36	2366.24	968.83	142.60
12	3543.79	3256.30	416.66	16.20	724.88	0.00
12	4641.96	1231.90	150.30	2178.51	1028.87	0.00
12	1096.41	418.10	90.86	675.13	200.10	0.00
12	2093.56	2216.10	189.09	947.66	2566.54	27.00
12	3681.06	1005.80	182.00	977.05	337.78	0.00
12	45009.66	33259.50	7119.72	6735.17	20721.90	865.30
12	3144.06	3394.90	556.16	1335.34	1226.84	182.50
12	3335.70	3808.10	878.88	599.34	1618.40	0.00
12	6979.82	4101.20	790.52	1356.18	2874.34	86.40
12	4316.24	4625.10	534.78	1441.56	2609.34	0.00
12	4137.76	3677.90	572.54	1269.18	1554.35	0.00
12	1773.62	60.00	9.40	201.22	0.00	0.00
12	7163.52	4725.20	650.06	2801.96	1643.38	50.28
12	14807.33	12054.60	3715.14	3113.87	5051.82	374.22
12	1157.17	2013.50	0.00	855.82	1919.00	0.00
12	3468.91	693.50	4.90	2082.85	693.56	0.00
12	870.02	1187.50	47.44	277.52	653.34	0.00
12	3035.61	3061.10	674.21	1856.01	1559.75	161.01
12	1401.85	603.90	172.32	423.98	579.03	0.00
12	19389.86	2058.40	2275.00	158.85	1770.17	0.00
13	5254.23	6385.60	1525.40	-10.80	-111.60	0.00
13	5845.61	26178.90	2017.77	3386.69	2550.69	75.20
13	1757.82	2138.10	384.92	755.75	1725.61	64.28
13	8653.68	10544.20	1574.70	3669.79	3662.37	180.80
13	1395.54	1350.00	160.56	1478.12	893.24	0.00
13	24532.48	23891.40	4140.31	1772.90	16866.20	2241.44
13	1753.58	2193.50	414.93	540.38	1886.04	207.95
13	1257.56	1570.80	130.37	457.10	1340.80	0.00
13	4297.08	6475.00	455.98	1125.97	1843.26	52.50
13	2200.93	9433.50	982.46	280.11	7381.52	0.00
13	2575.14	2658.70	459.46	1249.88	1609.89	52.50
13	6648.05	4822.20	561.66	3861.01	2549.62	54.28
13	51613.43	51234.60	8362.09	18590.72	32357.12	994.18
13	3545.81	3094.90	620.20	1799.08	1153.52	60.00
13	8028.71	6709.70	1002.11	2972.56	3135.82	209.60
13	6844.49	5485.10	1124.53	802.80	3557.63	167.30
13	4460.56	7685.10	2189.77	1751.35	3021.54	105.90
13	6499.18	8885.30	766.64	2680.19	4177.39	22.50
13	4475.36	3039.30	324.54	985.41	1670.70	77.28
13	9537.05	7156.80	1372.97	3573.69	3955.36	285.47
13	9064.35	9920.80	1135.82	4347.29	3921.40	231.68
13	2496.11	3231.70	307.12	1622.67	2655.18	0.00
13	8347.89	9579.70	1463.30	3878.51	3504.18	271.06
13	1256.31	908.80	43.32	1302.79	3451.14	0.00
13	3958.97	7406.40	735.58	1399.21	3481.51	65.00
13	3021.46	4509.40	532.20	1442.45	1136.07	26.74
13	2078.00	3879.70	187.24	765.46	3007.94	0.40
13	8373.06	5882.80	1366.44	3525.70	3287.08	257.48
13	21274.15	19951.70	6989.31	4717.26	8551.37	1279.11
13	14630.46	17291.30	2075.74	5096.28	11338.65	193.68
13	4783.65	6675.70	719.18	1078.58	4851.83	0.00
13	4163.11	5628.10	1145.88	1625.42	4085.58	274.77
13	5852.58	2239.90	723.82	4032.71	2228.43	0.00
13	4038.54	4098.90	823.22	1889.41	2033.27	63.56
13	8958.83	11123.10	1343.45	2271.70	3133.40	252.05
13	6967.74	6422.30	1140.50	3774.41	3468.90	444.90
13	6574.79	7390.10	1230.95	2547.56	3519.45	313.77
13	1896.22	2617.60	204.86	923.57	2151.11	0.00
13	6635.68	5395.30	1534.59	2509.85	2258.10	82.64
13	2363.96	4783.50	495.84	224.98	2320.50	0.00
13	7508.26	11140.10	1022.12	1392.16	5768.10	131.50
13	3743.15	5234.70	934.24	3051.90	2609.23	0.16
13	1485.48	5285.10	450.02	169.10	3844.08	101.80
13	24294.32	20935.80	6288.22	9598.22	13186.02	187.48
13	1377.56	465.30	98.00	1210.08	476.42	48.00
13	5311.22	801.90	579.26	2628.22	698.90	247.26
13	1459.16	5168.10	1594.02	82.00	3052.16	17.30
13	7161.74	11635.70	728.72	1162.20	10006.70	39.70
13	1819.58	3853.90	390.12	575.62	2468.90	61.40
13	3677.79	4825.20	1813.26	894.64	3467.90	722.80
13	4056.57	9961.90	862.32	1239.00	8560.88	16.60
13	5083.77	3480.20	385.03	1579.76	2744.63	0.00
13	10156.99	7240.60	323.78	9070.54	6867.00	21.80
13	1817.86	6055.70	437.22	269.50	4137.72	3.50
13	3401.47	4078.50	759.50	946.24	1014.72	347.30
13	12590.24	14858.40	1219.91	1389.82	10416.42	10.50
13	1224.71	3718.40	314.22	55.10	1628.40	0.00
13	5695.33	15557.00	2034.89	1139.04	8777.70	32.32
13	2510.08	8613.60	650.72	813.61	6234.60	6.50
13	3972.39	6199.40	480.24	992.71	3653.40	4.20
13	4091.25	1076.20	127.10	1152.60	1076.20	24.00
13	6660.47	11744.60	1292.20	1757.57	7967.30	123.38
13	3469.90	8266.30	566.00	817.05	6401.28	0.00
13	5176.93	3436.20	473.72	2891.30	1862.24	0.00
13	3352.46	5609.10	458.22	1698.00	3575.10	0.00
13	4113.55	4912.20	776.24	1434.06	2945.50	30.70
13	5732.38	6664.90	515.92	2093.96	5466.87	26.20
13	4594.82	1752.90	210.00	2365.85	1489.89	0.00
13	7451.06	7037.30	1557.01	1349.23	3767.00	91.44
13	1691.80	1806.20	477.10	77.76	1708.16	14.00
13	4968.62	10370.00	392.22	946.10	6757.03	0.00
13	4651.91	65893.10	8002.92	1699.60	10570.70	0.00
13	4301.17	8967.90	1076.58	217.22	6704.94	492.40
13	2663.94	7528.80	526.32	894.16	5632.80	94.10
13	1477.81	7265.20	320.67	303.72	4686.67	74.54
13	3356.95	4712.40	481.12	1058.40	3031.40	178.90
13	6866.25	11537.10	1198.60	2104.38	6994.10	392.00
13	1371.99	2951.40	116.30	243.08	2712.41	0.00
13	8498.31	13958.00	2945.59	2277.32	7664.30	73.84
13	5183.51	23765.80	1751.73	2538.89	2158.55	282.88
13	12077.92	14860.40	4321.96	1304.49	8853.22	2419.68
13	7862.32	8626.50	661.72	1830.70	5574.68	0.00
13	7355.18	2737.60	1206.72	3146.02	458.14	137.16
13	7001.47	5320.20	893.50	2574.83	3489.66	61.40
13	1835.67	1654.50	277.99	352.64	849.88	0.00
13	2271.40	5988.80	575.12	218.16	4686.74	52.40
13	18907.60	22004.40	1586.18	6243.70	18400.44	331.96
13	5584.57	13614.60	1098.86	1461.04	8718.40	0.00
13	3530.76	4293.40	199.00	536.25	3478.40	47.20
13	5066.13	3535.20	765.12	2106.58	1920.42	0.00
13	6722.56	9778.30	1192.16	2224.01	5141.15	552.25
13	28273.26	13673.90	2267.82	4041.31	9948.77	1559.80
13	3623.13	4199.10	545.31	1378.41	2091.26	34.76
13	11936.55	29738.20	2379.42	563.94	16925.80	13.26
13	5635.26	4287.30	1303.04	1687.31	3668.02	96.38
13	15401.81	10646.40	1468.93	9711.48	5006.99	71.30
13	5082.47	8057.00	686.14	1872.97	3975.00	4.32
13	4988.63	4178.10	731.65	1447.01	2231.02	0.00
13	3468.07	9737.40	453.32	1000.55	9143.48	0.00
13	2349.46	3915.20	555.64	576.33	1444.73	82.58
13	3421.92	3655.90	880.64	1412.69	965.75	95.74
13	4400.54	8875.50	765.36	783.30	3085.34	0.00
13	995.58	273.90	286.84	858.62	281.96	95.74
13	16994.95	15932.10	2310.54	4373.90	7416.84	1330.00
14	2592.27	3951.44	84.06	766.77	687.44	0.00
14	3130.99	6310.24	646.57	1024.06	4096.24	0.00
14	3222.58	5015.44	367.93	1160.18	3720.20	0.00
14	955.27	639.15	180.37	121.71	573.65	87.45
14	462.06	672.62	91.14	259.40	388.12	0.00
14	5661.46	6622.20	1930.54	591.62	674.45	0.00
14	3603.06	6430.10	1473.71	305.19	1171.17	0.00
14	2754.69	3969.80	458.96	978.93	2945.02	0.00
14	6300.05	8910.70	1423.88	816.35	1802.60	0.00
14	6038.11	9540.00	597.72	1668.00	4822.30	3.50
14	3751.27	7409.30	3128.82	405.30	6063.30	81.10
14	1306.13	3282.70	435.70	220.46	2412.67	0.00
14	15906.30	11173.10	2374.78	4514.67	3910.54	136.10
14	14240.79	11377.70	1190.68	439.45	8860.68	17.30
14	1739.54	1175.30	520.29	808.52	1171.24	0.00
14	6858.34	635.50	157.50	3534.19	635.50	0.00
14	1716.43	1080.10	116.75	867.41	827.14	15.75
14	1863.19	3731.60	480.02	431.40	3064.60	147.80
14	6917.58	18382.20	1512.88	808.32	12432.23	3.50
14	1950.40	5306.90	627.72	166.70	1631.78	0.00
14	6496.45	14482.90	1617.60	693.11	12381.92	7.10
14	2607.65	2777.80	571.72	1018.32	2300.80	3.50
14	5309.47	7277.90	1049.22	1822.90	6852.80	0.00
14	2087.23	5368.80	442.02	341.40	3307.80	39.30
14	3295.79	7351.00	492.72	484.26	4792.16	0.00
14	2841.81	4986.30	414.72	1432.20	4531.30	0.00
14	1361.31	1884.60	182.32	512.77	1569.60	13.10
14	2746.72	6046.60	373.22	1004.80	3705.80	0.00
14	24379.27	31015.20	6109.84	3671.75	21177.79	2960.90
14	11934.52	14627.20	2790.48	3315.92	6913.00	463.56
14	12989.85	11241.10	1588.35	4464.01	6008.67	130.15
14	3816.06	11489.20	1824.09	1238.40	4160.60	0.72
14	7844.52	7081.60	1112.72	2086.34	4263.42	46.16
14	2917.56	9364.10	409.22	1167.74	6944.10	0.00
14	15765.10	12090.90	4209.79	6063.95	5884.07	1496.68
14	771.77	5074.66	90.37	259.94	5003.49	0.00
14	3480.99	4531.00	3145.00	94.37	1794.00	2030.00
14	1853.19	640.88	80.58	152.49	389.68	0.00
14	2377.32	3770.40	512.20	92.46	2254.20	0.00
14	2386.15	4362.00	318.16	1323.64	2353.01	0.00
14	10431.90	19658.30	3080.22	4418.25	16669.60	354.30
14	151.00	1229.40	71.50	2.10	52.30	0.00
14	2556.68	4220.70	487.72	261.90	3093.70	92.00
14	606.58	1773.00	82.13	29.94	531.04	0.00
14	1516.36	1879.00	87.00	884.37	1942.21	0.00
14	1358.81	5945.60	380.72	169.60	4470.80	0.00
14	2045.28	2014.10	62.12	416.01	1626.25	0.00
14	1886.56	2408.40	827.94	514.40	1137.62	352.00
14	7060.90	12644.60	2832.78	1668.35	6100.56	515.00
14	3659.13	2394.30	62.00	2742.90	1207.90	0.00
14	10304.72	54267.20	4839.34	5909.57	10191.17	0.00
14	6556.44	7521.20	1450.15	2408.01	4221.23	602.92
14	1950.85	3504.30	406.22	172.70	1375.30	0.00
14	1895.30	4135.50	234.72	175.30	3383.50	0.00
14	2234.80	4972.80	777.34	287.99	3162.43	23.00
14	1793.37	1139.20	167.76	514.53	699.24	0.00
14	16996.99	21068.40	3060.44	10232.94	17262.89	1179.40
14	22339.16	21651.20	6920.46	8351.56	7853.78	1326.30
14	4565.44	10066.50	578.52	1733.00	7016.30	13.10
14	6795.80	7670.20	598.78	4394.20	5111.60	0.00
14	1407.26	4296.90	183.50	110.80	2812.90	0.00
14	7187.65	12774.30	781.50	2162.60	10170.30	0.00
14	5718.92	9438.50	1406.92	1485.76	7094.37	0.00
14	2458.96	5090.60	128.72	46.98	2686.60	78.50
14	5659.01	4689.50	1542.02	1198.31	2354.44	164.08
14	10658.03	9012.50	1808.98	5417.07	5059.02	422.39
14	4397.49	3843.50	1022.11	1727.03	2074.52	0.00
14	2416.51	470.70	30.30	2901.66	431.50	0.00
14	2930.18	3670.00	598.54	1001.02	1928.96	88.60
14	2588.39	4871.80	282.42	1091.20	3297.80	36.70
14	2478.84	1694.90	83.44	1033.68	686.98	0.00
14	36401.61	41382.50	13657.76	10325.39	28519.57	419.27
14	3299.01	256.50	67.40	1611.86	256.50	0.00
14	4367.31	3313.90	527.53	2437.56	1813.43	0.00
14	7672.21	11389.20	3432.72	1350.50	6879.20	2698.94
14	1127.23	537.70	130.33	320.24	352.59	0.00
14	2442.84	5380.40	292.22	432.00	4717.40	0.00
14	4332.82	10851.80	1410.09	1768.20	4872.20	0.72
14	4977.93	8184.30	496.06	2967.04	3058.64	123.00
14	2712.76	4304.60	341.62	1257.30	2313.60	61.40
14	1890.05	4733.40	765.03	461.73	3925.46	0.00
14	2976.39	9423.60	1684.09	926.22	4154.20	6.72
14	4632.62	6835.20	853.10	2301.03	3508.56	183.54
14	4332.84	1552.80	189.12	1025.46	1113.92	0.00
14	2473.12	4112.50	374.13	795.12	1465.98	4.28
14	6998.64	18334.00	2355.30	2172.47	11256.80	0.00
14	13004.14	14221.16	453.55	6417.99	7816.28	60.55
14	3580.23	7060.30	664.52	1546.10	3837.05	0.00
14	8311.28	2167.80	189.72	2522.70	491.80	0.00
14	4043.18	1388.80	87.00	1538.28	1082.82	0.00
14	934.63	1448.70	252.99	198.23	573.00	0.00
14	7786.24	6929.80	444.69	2581.47	4770.37	114.69
14	1504.81	675.00	275.40	555.82	158.21	69.00
14	4386.11	4277.20	1009.11	902.63	673.27	294.64
14	4335.74	5737.60	1457.04	1404.86	4263.50	0.00
14	10311.43	1807.60	500.00	719.97	930.36	0.00
14	5852.67	3718.00	242.00	4060.61	2253.36	0.00
14	2589.33	1314.40	274.00	724.50	801.35	0.00
14	3685.37	4961.20	160.00	2413.47	4522.06	0.00
14	2940.77	4719.90	481.26	1246.35	1450.05	26.45
14	3926.70	1589.60	535.59	2396.03	704.59	4.28
14	17583.06	19460.40	3945.77	6293.75	9357.60	16.30
14	4186.93	6231.90	731.89	1911.75	2512.91	0.00
14	2133.32	8496.40	513.02	382.58	5679.40	0.00
14	7680.43	6064.20	1765.75	2744.48	5474.15	0.00
14	1934.50	8579.70	95.22	181.30	4918.40	0.00
14	3496.56	3013.80	2073.51	631.70	400.68	651.84
14	14814.69	32259.50	3046.09	2295.84	17703.70	59.20
14	4342.82	4649.60	432.02	1604.60	1956.40	39.30
14	6359.02	19824.50	1426.72	352.10	7240.31	17.30
14	3113.49	12744.20	840.82	470.00	3490.55	0.00
14	2544.05	3803.00	392.47	28.71	451.52	0.00
14	1927.41	1783.00	169.22	190.36	640.00	18.00
14	1185.19	3491.10	678.59	205.40	248.20	0.00
14	1389.41	126.30	112.80	486.54	119.54	0.00
14	2637.75	2098.00	370.81	1043.04	1380.95	0.00
14	8206.01	6653.50	1683.90	1537.26	4470.53	243.05
14	3934.35	5281.30	1783.11	463.36	2620.24	0.00
14	2140.14	4697.10	1080.75	174.01	1939.31	54.28
14	1052.66	758.90	47.78	99.31	1127.51	0.38
14	3172.57	4906.40	659.12	797.20	2288.40	49.40
14	1743.02	8823.60	480.02	274.84	3845.20	0.00
14	24119.12	57272.30	4413.22	2140.56	43038.60	17.30
14	810.76	343.00	8.50	496.46	338.00	8.50
14	3738.28	4337.13	686.50	1146.34	59.13	24.20
14	1803.49	3769.80	481.22	98.80	2708.80	322.00
14	2153.47	6370.90	809.72	266.50	4659.90	644.00
14	1024.14	1209.60	363.12	518.88	989.60	358.18
14	9854.53	13559.78	3163.45	3575.21	12567.28	2322.45
14	2323.09	2237.21	677.88	1214.81	1335.21	437.62
14	4106.60	3415.00	0.00	3561.50	3415.00	0.00
14	1840.75	1107.30	506.92	120.58	580.30	297.00
14	2260.09	4513.32	502.49	538.19	1206.32	327.49
14	3570.89	1286.70	485.86	416.80	1272.30	480.00
14	11991.25	2505.23	265.62	1773.90	1977.23	4.62
14	4958.73	11647.70	1918.20	371.81	7197.50	1207.42
14	4867.71	7666.30	424.92	229.10	6597.30	72.50
14	166.90	7.20	0.00	85.00	0.00	0.00
14	2446.70	1842.30	406.07	811.50	1025.30	0.00
14	5714.60	14275.20	1153.00	542.40	10000.00	349.40
14	2273.66	7370.30	981.90	875.00	7370.30	909.90
14	14381.76	11116.99	1083.63	7198.59	5662.69	126.42
14	4901.74	4178.60	608.86	668.10	1159.60	0.00
14	6465.76	3456.14	2003.88	2295.04	1788.64	1381.80
14	3413.72	4440.90	1036.70	1373.80	3156.90	828.00
14	4499.64	5330.90	1068.54	684.12	3368.90	225.40
14	5264.29	7407.90	695.80	2120.10	4440.90	198.00
14	2233.00	2589.00	270.00	1397.50	2449.00	270.00
14	2538.05	3352.33	2954.45	1123.55	2210.83	2608.07
14	3780.73	3548.58	728.74	947.33	2089.08	48.30
14	2833.20	1484.20	337.80	1261.45	1484.20	0.00
14	5755.25	3203.86	1321.05	2163.90	1796.86	870.79
14	6946.41	6215.50	427.00	1290.98	4558.00	0.00
14	4837.16	9498.06	569.82	676.50	5975.06	79.30
14	5013.50	9428.20	1248.50	1555.53	5156.61	4.28
14	6698.05	6730.40	2383.26	3133.70	3018.20	1359.80
14	7928.59	6462.60	1919.16	3073.30	4057.77	548.64
14	5472.36	7028.60	248.71	2353.23	5579.11	0.96
14	2388.36	362.30	63.68	1017.15	157.53	0.38
14	2198.54	3904.86	1022.28	590.91	2202.36	530.50
14	7034.74	3347.42	553.27	4245.76	1858.42	108.06
14	43.42	37.50	0.00	43.38	37.54	0.00
14	1002.79	4692.20	295.52	66.70	2303.20	0.00
14	4829.65	10358.00	1310.72	1995.60	4963.24	13.10
14	3079.30	15289.48	708.72	589.82	15103.16	240.00
14	3478.43	3284.90	2744.43	994.69	1747.89	1858.20
14	1749.11	5399.90	1042.20	315.10	5179.90	873.20
14	5210.35	10023.80	2128.66	1598.32	6715.60	977.20
14	2077.35	4588.10	306.72	426.20	4004.05	0.00
14	5242.53	3366.70	436.26	2118.43	1020.20	0.00
14	3361.64	1047.90	395.86	1343.20	1040.70	390.00
14	2205.16	2113.30	574.55	689.52	522.72	0.00
14	1991.96	946.87	55.80	1472.04	876.37	0.00
14	3144.19	1363.70	115.76	1499.80	218.90	32.90
14	6823.13	191.40	0.00	6141.23	51.40	0.00
14	6591.17	9348.30	1170.03	2753.47	7453.30	188.53
14	3490.69	6036.73	331.82	281.17	5535.73	28.60
14	2918.83	6617.80	824.42	273.23	4824.40	79.80
14	1829.20	658.20	401.94	77.82	275.20	32.20
14	5959.90	18802.38	2227.82	488.59	9444.18	989.40
14	6973.77	584.80	0.00	6199.17	444.80	0.00
14	2369.36	6378.10	292.52	192.30	2913.10	0.00
14	4932.48	1906.50	330.42	957.36	640.50	63.00
14	2085.78	4707.40	295.22	287.50	3500.40	102.00
14	1032.17	309.41	0.00	613.97	302.21	0.00
14	18372.33	19818.64	3918.06	5202.10	10367.64	2170.28
14	1035.22	6586.30	142.00	220.50	5179.30	0.00
14	4068.22	2973.14	209.75	1625.87	1766.14	0.00
14	4545.50	2407.91	635.08	1305.02	1802.91	0.00
14	3018.55	1427.30	393.92	420.93	957.30	196.00
14	7687.05	7779.03	585.23	2712.96	5698.03	30.73
14	474.56	380.00	0.00	283.51	375.00	0.00
14	7985.72	8694.83	661.78	4650.67	6837.83	4.28
14	5108.96	8829.10	1306.24	1416.00	2132.10	66.70
14	4604.22	2362.02	344.00	1376.90	1744.02	102.00
14	4429.53	929.40	753.00	1223.28	645.00	732.00
14	3416.55	2454.30	85.62	1478.43	1188.30	36.00
14	6012.53	2521.50	0.00	5280.58	2422.00	0.00
14	9602.63	4998.50	1822.73	2298.60	4083.50	1325.89
14	2717.04	4030.50	100.50	1638.98	3542.50	0.00
14	1839.02	6657.90	227.12	250.20	4666.90	64.40
14	1969.04	4629.12	772.66	365.54	3975.92	0.00
14	8914.37	1551.82	308.86	1399.75	1311.82	36.78
14	19196.70	15311.96	4516.95	2352.55	8299.96	2304.20
14	1587.72	4264.34	534.83	313.22	3632.14	0.00
14	6788.16	3053.60	0.00	5938.31	2954.10	0.00
14	4581.89	6585.00	338.28	1530.50	3585.00	96.40
14	1353.11	318.23	384.62	422.51	220.73	138.62
14	6959.23	13259.92	1001.14	872.80	11037.72	0.00
14	3078.96	4867.30	139.22	1468.60	3760.30	0.00
14	1759.74	6483.90	967.12	172.40	5159.90	853.40
14	5327.21	8455.20	781.42	1568.84	5722.20	373.30
14	6630.24	1639.97	461.26	3489.67	1046.47	213.90
14	6722.86	2221.00	65.00	6062.16	2216.00	0.00
14	2173.31	2976.50	71.00	1188.45	2976.50	0.00
14	1784.85	1763.00	135.00	1357.05	1623.00	135.00
14	9465.97	4549.89	339.80	3010.09	2857.89	0.00
14	13714.61	2733.40	698.34	379.75	1668.40	3.70
14	2366.48	413.30	4.94	1490.42	161.80	0.00
