13	34042.28	25349.83
13	4280.84	2712.26
13	20772.58	13954.77
13	2906.10	1941.70
13	52564.19	40026.57
13	4362.01	2752.40
13	2958.73	1997.58
13	11228.06	8381.63
13	12616.89	9375.79
13	5693.30	3843.81
13	12031.91	8230.42
13	111210.12	85469.62
13	7260.91	5043.47
13	15740.52	11851.35
13	13454.12	9839.35
13	14335.43	7782.86
13	16151.12	12272.44
13	7839.20	5817.44
13	18066.82	13532.79
13	20120.97	15349.90
13	6034.93	4512.27
13	19390.89	14405.27
13	2208.43	1448.29
13	12100.95	8909.76
13	8063.06	5702.33
13	6144.94	4664.15
13	15622.30	11543.47
13	48215.16	34039.00
13	33997.50	26041.51
13	12178.53	9468.44
13	10937.09	7592.99
13	8816.30	6779.01
13	8960.66	6272.24
13	21425.38	16165.27
13	14530.54	10690.07
13	15195.84	10020.70
13	4718.68	3451.90
13	13565.57	9628.48
13	7643.30	5340.82
13	19670.48	13467.48
13	9912.09	7410.03
13	7220.60	4965.02
13	51518.34	37476.16
13	1940.86	1340.48
13	6692.38	5182.30
13	8221.28	4849.20
13	19526.16	15033.81
13	6063.60	4169.52
13	10316.25	6530.01
13	14880.79	10931.61
13	8949.00	7190.67
13	17721.37	15718.59
13	8310.78	5955.83
13	8239.47	5137.70
13	28668.55	22407.26
13	5257.33	3538.72
13	23287.22	16805.03
13	11774.40	8502.84
13	10652.03	8373.70
13	5294.55	4569.44
13	19697.27	14634.94
13	12302.20	9072.42
13	9086.85	6055.61
13	9419.78	6864.57
13	9801.99	6982.39
13	12913.20	9883.10
13	6557.72	4779.07
13	16045.37	11602.47
13	3975.10	2435.29
13	15730.84	10881.30
13	78547.93	50644.56
13	14345.65	10359.61
13	10719.06	7779.08
13	9063.68	6526.51
13	8550.47	6158.34
13	19601.95	14695.68
13	4439.69	3245.99
13	25401.90	18049.25
13	30701.04	22900.01
13	31260.28	21958.01
13	17150.54	13311.03
13	11299.50	8112.74
13	13215.17	9846.89
13	3768.16	2485.75
13	8835.32	6257.96
13	42498.18	30449.25
13	20298.03	15257.18
13	8023.16	5355.86
13	9366.45	6730.07
13	17693.02	13132.28
13	44214.98	35226.20
13	8367.54	5986.04
13	44054.17	33616.82
13	11225.60	7870.57
13	27517.14	21457.54
13	13825.61	9347.02
13	9898.38	7171.05
13	13658.79	10235.92
13	6820.30	4684.36
13	7958.46	5378.77
13	14041.40	10373.87
13	1556.32	1093.04
13	35237.59	27045.78
14	6627.77	5196.68
14	10087.80	7691.39
14	8605.95	5127.36
14	1774.79	1346.84
14	1225.82	939.33
14	14214.20	10226.88
14	11506.87	7735.33
14	7183.45	5361.31
14	16634.63	12073.32
14	16175.83	11139.29
14	14289.39	8641.28
14	5024.53	3459.72
14	29454.18	22318.64
14	26809.17	21543.03
14	3435.13	2113.53
14	7651.34	6797.08
14	2913.28	2013.44
14	6074.81	4067.03
14	26812.66	20118.17
14	7885.02	5435.42
14	22596.95	16659.33
14	5957.17	3966.75
14	13636.59	9952.43
14	7898.05	5560.85
14	11139.51	8194.29
14	8242.83	5921.94
14	3428.23	2206.56
14	9166.54	6678.02
14	61504.31	45489.80
14	29352.20	21559.12
14	25819.30	19806.02
14	17129.35	10765.07
14	16038.84	11983.80
14	12690.88	9455.82
14	32065.79	23009.28
14	5936.80	4214.29
14	11156.99	6123.82
14	2574.65	1775.58
14	6659.92	4594.20
14	7066.31	5392.99
14	33170.42	24265.45
14	1451.90	558.84
14	7265.10	5152.67
14	2461.71	1566.10
14	3482.36	2490.87
14	7685.13	5420.67
14	4121.50	3135.33
14	5122.90	3083.63
14	22538.28	15700.12
14	6115.43	5245.44
14	69411.26	51519.78
14	15527.79	11198.46
14	5861.37	4008.15
14	6265.52	4503.18
14	7984.94	5759.49
14	3100.33	2133.16
14	41125.83	31115.52
14	50910.82	36278.21
14	15210.46	11462.26
14	15064.78	11527.10
14	5887.66	4113.53
14	20743.45	15958.38
14	16564.34	12616.48
14	7678.28	5072.40
14	11890.53	8166.01
14	21479.51	15988.97
14	9263.10	6385.84
14	2917.51	2390.53
14	7198.72	5001.20
14	7742.61	5608.25
14	4257.18	3269.91
14	91441.87	64324.36
14	3622.91	3052.67
14	8208.74	5939.84
14	22494.13	15287.79
14	1795.26	1068.27
14	8115.46	5926.98
14	16594.71	10719.55
14	13658.29	11466.05
14	7358.98	5268.47
14	7388.48	5244.10
14	14084.08	9554.71
14	12320.92	9050.18
14	6074.76	4857.93
14	6959.75	4379.50
14	27687.94	20151.33
14	27678.85	18639.89
14	11305.05	7387.60
14	10668.80	8502.82
14	5518.98	4409.65
14	2636.32	1599.38
14	15160.73	12487.22
14	2455.21	1529.33
14	9672.42	6028.47
14	11530.38	8325.61
14	12619.03	10615.21
14	9812.67	8002.96
14	4177.73	3010.51
14	8806.57	7084.41
14	8141.93	5798.04
14	6051.89	4186.46
14	40989.23	30357.73
14	11150.72	8092.16
14	11142.74	8122.47
14	15510.38	11673.16
14	10609.42	7969.48
14	8583.87	4935.90
14	50120.28	38102.45
14	9424.44	7020.16
14	27610.24	20768.94
14	16698.51	12305.28
14	6739.52	4722.74
14	3879.63	2668.26
14	5354.88	3323.92
14	1628.51	1058.96
14	5106.56	3454.84
14	16543.41	10835.33
14	10998.76	7161.03
14	7917.99	5075.43
14	1859.34	1282.24
14	8738.09	6193.73
14	11046.64	8038.15
14	85804.64	66056.49
14	1162.26	690.68
14	8761.91	6196.69
14	6054.51	4044.75
14	9334.09	6412.81
14	2596.86	1644.27
14	26577.76	19411.33
14	5238.18	3529.65
14	7521.60	6604.90
14	3454.97	1709.86
14	7275.90	4497.66
14	5343.45	4203.76
14	14762.10	12536.44
14	18524.63	13588.66
14	12958.93	10355.29
14	174.10	0.00
14	4695.07	3084.20
14	21142.80	16334.81
14	10625.86	7838.10
14	26582.38	20932.60
14	9689.20	7138.98
14	11925.78	7899.13
14	8891.32	5993.27
14	10899.08	7697.76
14	13367.99	9025.12
14	5092.00	4092.58
14	8844.83	4888.53
14	8058.05	5609.52
14	4655.20	2376.74
14	10280.16	7074.08
14	13588.91	8730.27
14	14905.04	11251.16
14	15690.20	11351.01
14	15811.71	10696.76
14	16310.35	11567.54
14	12749.67	10486.25
14	2814.34	2269.85
14	7125.68	4587.36
14	10935.43	8401.73
14	80.92	74.08
14	5990.51	4114.68
14	16498.37	10761.48
14	19077.50	14291.05
14	9507.76	5178.66
14	8191.21	5331.94
14	17362.81	11995.96
14	6972.17	4933.84
14	9045.49	6751.85
14	4805.40	3796.56
14	4893.01	3086.27
14	2994.63	2502.85
14	4623.65	3812.66
14	7014.53	5845.85
14	17109.50	12676.08
14	9859.24	7324.90
14	10361.05	7369.87
14	2889.34	1690.99
14	26990.10	20136.20
14	7558.57	6816.09
14	9039.98	5967.72
14	7169.40	5410.53
14	7088.40	5035.75
14	1341.58	874.21
14	42109.03	31336.01
14	7763.52	6127.34
14	7251.11	5406.76
14	7588.49	5715.61
14	4839.77	3258.75
14	16051.31	12441.60
14	854.56	399.90
14	17342.33	13385.74
14	15244.30	10960.53
14	7310.24	5731.64
14	6111.93	4719.35
14	5956.47	4422.37
14	8534.03	7093.69
14	16423.86	11969.13
14	6848.04	5583.15
14	8724.04	6363.39
14	7370.82	5184.43
14	10775.05	8633.69
14	39025.61	28536.17
14	6386.89	4531.58
14	9841.76	8770.94
14	11505.17	7846.71
14	2055.96	1508.36
14	21220.29	16097.98
14	8085.48	6036.39
14	9210.76	6155.82
14	14563.83	10856.46
14	8731.47	6605.47
14	9008.86	8036.89
14	5220.81	4269.90
14	3682.85	2948.69
14	14355.66	11405.57
14	17146.35	14233.71
14	2784.72	2340.91
14	20786.63	14497.55
14	7812.27	6325.93
14	15375.63	11665.28
14	2807.90	2259.80
14	9220.86	7178.27
14	9596.25	6893.90
14	1463.15	983.66
14	6437.78	4733.99
14	11008.10	8202.35
14	6638.31	4591.22
14	1291.58	715.17
14	20303.32	13518.26
14	6247.67	4236.80
14	3191.73	1581.35
14	1531.67	1140.40
14	18572.96	13674.07
14	1178.35	994.28
14	9411.50	7936.94
14	5816.09	4372.42
14	3368.92	2296.80
14	18588.40	14417.44
14	9111.09	6532.67
14	9355.24	7834.93
14	5000.84	3646.56
14	22938.83	16183.65
14	1781.55	1288.37
14	4023.71	2583.93
14	1881.88	1287.82
14	13717.75	10465.60
14	12454.68	8642.24
14	6586.34	4652.96
14	3097.67	1610.93
14	1172.80	444.37
14	4637.20	3556.04
14	8527.08	7246.97
14	9443.66	7436.44
14	5349.26	3851.78
14	1401.30	947.23
14	4524.31	3556.71
14	16983.64	12441.19
14	10974.02	6545.51
14	2906.18	1553.15
14	8630.64	7053.01
14	10607.72	7953.47
14	3330.20	2456.69
14	12141.03	8110.80
14	9708.70	8186.64
14	9412.27	8212.53
14	4651.51	3376.91
14	9294.94	8099.89
14	7060.50	6259.78
14	27302.57	19841.25
14	1071.58	409.44
14	8702.41	5681.95
14	2634.95	1867.27
14	57820.98	46293.20
14	14939.30	11374.78
14	8411.09	6990.28
14	3902.21	2323.04
14	6345.61	4398.32
14	9100.97	7734.54
14	9877.96	8526.11
14	8727.93	5821.43
14	13973.82	9960.91
14	6207.50	4220.69
14	9188.51	6779.51
14	11028.26	7852.09
14	9375.02	7854.40
14	5918.00	3830.02
14	17001.41	13545.70
14	8114.36	6262.66
14	2729.26	1581.32
14	20916.34	16727.23
14	14276.97	10631.52
14	16008.71	12883.39
14	44040.86	33037.33
14	4187.42	3523.27
14	2839.58	2320.31
14	6854.58	6137.20
14	3092.12	1988.42
14	4978.67	3367.98
14	5438.40	3888.43
14	9049.05	6356.48
14	7173.98	4930.08
14	85771.17	67177.00
14	4616.69	4021.29
14	29359.01	23428.42
14	7422.02	5755.85
14	11960.18	8962.95
14	8369.23	5332.71
14	9578.16	6899.13
14	7564.31	5324.70
14	5157.47	3365.45
14	19538.31	14522.24
14	6132.79	4617.54
14	4923.84	3243.32
14	15788.07	12153.67
14	19143.40	14733.27
14	2121.81	1648.44
14	6261.01	3962.72
14	3194.56	2262.87
14	9717.55	5932.76
14	6623.45	5889.94
14	10237.71	7384.34
14	23601.45	15167.52
14	6478.92	5705.95
14	4138.21	3465.21
14	2544.32	1940.55
14	11576.83	6941.68
14	3182.41	2251.06
14	8029.12	6110.01
14	12533.20	9313.11
14	12979.30	7743.56
14	5106.19	4554.37
14	1221.56	884.08
14	7137.39	5056.44
14	7356.23	5649.90
14	4762.37	3547.39
14	12132.20	7260.79
14	6965.30	3288.15
14	25449.06	15780.48
14	693.00	214.75
14	6315.44	4620.17
14	13634.56	8980.84
14	23983.96	17780.07
14	7781.06	6179.74
14	7284.12	5738.23
14	8400.41	6246.00
14	10035.29	8049.38
14	18018.00	12535.14
14	5766.62	4145.75
14	13191.78	8278.23
14	20966.75	16869.28
14	2359.80	1890.05
14	4249.28	3082.46
14	2030.20	1324.78
14	3767.50	2342.20
14	2049.90	1638.36
14	12407.27	9028.88
14	21941.90	17541.33
14	7875.92	6831.19
14	34033.21	26357.02
14	18949.17	8584.36
14	10082.38	7367.56
14	8511.50	6841.30
14	8957.95	6467.06
14	2.00	0.00
14	2136.43	1146.39
14	1714.08	1052.15
14	4878.03	3614.03
14	42955.92	33368.73
14	10837.80	8460.24
14	6698.77	5858.94
14	5061.85	4266.10
14	9510.31	7588.55
14	6218.67	4342.19
14	1757.11	1099.57
14	8116.04	7279.24
14	2670.60	2115.19
14	5571.98	4130.83
14	5670.77	3985.82
14	3633.91	2403.32
14	46169.08	37597.75
14	12344.53	8831.63
14	13027.51	10386.20
14	5531.52	4277.01
14	4595.44	2928.90
14	8836.65	7624.33
14	21988.57	13110.35
14	11076.84	8252.12
14	4715.55	3765.69
14	2475.01	1527.41
14	7216.48	6479.93
14	11925.62	9126.44
14	2155.88	1660.16
14	6958.92	5266.43
14	14478.71	11145.67
14	7520.90	5029.49
14	6474.50	5473.05
14	5887.39	4312.65
14	7060.30	5083.57
14	13212.52	10073.45
14	8231.52	6320.46
14	11468.39	8969.68
14	1944.20	1452.55
14	5467.18	3498.56
14	47089.62	37122.67
14	7486.26	6578.79
14	16568.75	12737.40
14	9296.24	7331.15
14	12150.77	8960.40
14	19932.28	13604.47
14	34703.15	18642.89
14	4004.32	2804.09
14	5026.22	3444.80
14	7642.45	6368.50
14	10018.15	7900.35
14	23410.93	17532.02
14	16297.45	11366.31
14	11629.94	10285.48
14	3471.78	2520.30
14	8535.65	7677.60
14	7512.13	6566.86
14	5917.19	4592.33
14	8803.47	6475.62
14	30690.22	22270.43
14	40259.80	30391.75
14	22767.19	16599.91
14	7028.91	5209.33
14	38715.05	27006.58
14	11094.57	8270.92
14	23520.97	18061.04
14	10526.42	7829.87
14	2377.64	1196.80
14	12004.48	7699.99
14	23805.19	18904.66
14	4649.95	2458.09
14	4826.32	3533.53
14	14327.77	11032.42
14	4761.87	3595.71
14	15077.91	10931.79
14	32449.44	24805.30
14	6258.82	4304.68
14	4595.02	3424.85
14	5010.43	3660.54
14	6961.63	5317.47
14	16637.30	13164.76
14	14862.33	11030.15
14	23307.50	18751.22
14	7253.80	5995.01
14	6910.30	5711.87
14	6545.33	4744.32
14	5377.06	4325.36
14	4315.18	3225.43
14	7540.68	5396.85
14	11913.59	7961.08
14	17389.01	13130.33
14	7545.96	5561.07
14	8728.23	7876.40
14	4733.68	3190.73
14	3587.45	2719.64
14	13253.50	9761.43
14	6445.36	4961.07
14	7775.10	6942.77
14	8201.04	6605.53
14	6573.55	4831.98
14	10702.70	9416.31
14	4406.79	3301.74
14	6676.47	4597.30
14	16321.73	12858.31
14	15811.36	11678.73
14	6629.34	5585.14
14	4277.46	3668.17
14	14223.88	11149.96
14	66339.59	52187.96
14	16710.90	12356.01
14	12583.50	8355.92
14	4537.20	3497.16
14	12274.01	10223.29
14	16173.65	12813.11
14	4230.67	2925.92
14	9704.96	7709.85
14	5201.80	4543.58
14	20817.76	16591.80
14	411.37	0.00
14	2095.14	1526.78
14	8294.35	7390.54
14	8299.09	7341.45
14	8512.18	7670.72
14	10981.19	8221.74
14	17575.18	14651.54
14	7740.30	6298.85
14	14405.20	10866.61
14	7983.05	5431.02
14	16616.83	13453.39
14	3686.80	3159.94
14	8568.36	5330.25
14	16742.11	12790.13
14	6017.74	3984.80
14	9036.92	8035.03
14	7782.54	6843.16
14	13731.72	10972.00
14	9101.54	6860.89
14	7500.52	5554.65
14	7409.47	5734.10
14	16073.37	12597.90
14	23833.09	18698.76
14	1486.39	984.16
14	4604.09	3175.67
14	2960.07	1890.28
14	3468.91	2751.86
14	5174.13	3488.82
14	7858.17	5398.27
14	2392.57	1533.89
14	33208.23	26338.04
14	4252.10	1980.56
14	6965.17	6124.44
14	26214.19	19630.41
14	12437.66	9365.65
14	6964.92	5455.93
14	13131.80	9935.12
14	1436.06	931.71
14	21313.01	16192.43
14	12670.39	9074.23
14	2540.77	1514.70
14	6500.70	5191.16
14	11190.00	8646.44
14	2700.61	2166.00
14	7055.89	4903.98
14	100061.69	70826.87
14	7061.45	6207.63
14	14868.68	11574.97
14	3231.22	2105.58
14	24013.22	17405.54
14	0.01	0.01
14	0.01	0.00
14	11795.12	8219.52
14	11193.76	8363.12
14	4396.52	3613.53
14	11312.30	7618.05
14	6685.79	5871.58
14	7240.15	6365.71
14	2208.57	1418.09
14	4998.95	4062.23
14	5801.05	4075.87
14	4358.00	3185.40
14	9755.68	7232.35
14	27439.86	22879.40
14	11542.63	8474.70
14	1592.76	1061.87
14	20097.86	15407.43
14	10099.65	7245.08
14	4233.81	3239.97
14	3018.99	2367.88
14	5958.98	3969.20
14	2287.23	1464.13
14	6593.25	5733.36
14	9028.78	5926.84
14	10042.32	6226.73
14	63436.15	42332.60
14	8389.58	6177.67
14	9221.51	8339.15
14	2785.22	2136.33
14	2524.25	1887.83
14	14847.21	10914.74
14	4646.28	3322.28
14	8659.40	7686.34
14	6407.87	5529.46
14	12319.61	8657.33
14	60067.24	43358.67
14	5868.09	4478.23
14	14784.46	10923.99
14	16891.82	13846.52
14	9148.91	6820.91
14	14234.93	9205.15
14	8786.53	7094.05
14	7798.50	5034.98
14	4241.82	3142.72
14	120457.43	83519.76
14	6922.88	4496.44
14	7942.80	6711.94
14	33503.48	26448.76
14	26988.90	20313.14
14	3226.77	2275.15
14	17165.65	13785.67
14	5157.01	3832.41
14	12588.52	8363.93
14	1756.60	1260.23
14	3674.43	2592.27
14	14294.79	11755.41
14	10620.83	7803.90
14	2175.14	1643.54
14	5515.96	4067.23
14	5453.69	3307.57
14	2880.26	1537.20
14	7117.45	5471.33
14	10269.24	7954.05
14	27209.05	14066.22
14	9841.93	7324.62
14	10002.10	7637.15
14	3292.53	2299.72
14	3960.61	2268.18
14	13531.54	10132.68
14	11483.91	8295.84
14	2312.48	1684.34
14	5726.84	3792.22
14	11690.52	9131.20
14	9075.31	6922.96
14	5992.62	4263.73
14	9412.55	8326.27
14	6755.53	5990.57
14	28099.87	20787.67
14	6770.41	4843.85
14	7351.78	5338.17
14	2584.83	1673.02
14	12114.99	8907.55
14	14438.19	10648.75
14	498.82	1.90
14	9763.96	8743.77
14	3151.95	2216.56
14	5616.96	4257.70
14	12504.41	10499.63
14	22780.02	17839.48
14	2777.30	1651.02
14	1972.99	1053.98
14	3590.88	2135.23
14	5176.21	3668.86
14	2466.07	1810.07
14	65802.69	38241.06
14	1466.56	749.65
14	39721.58	29867.29
14	11319.58	8175.89
14	6333.88	4408.32
14	3597.78	2604.95
14	15406.35	10968.14
14	2437.88	2020.77
14	7736.34	5018.73
14	7734.75	6210.38
14	9111.62	6489.33
14	13708.42	9619.96
14	11789.99	9546.35
14	26989.49	19173.05
14	26629.89	20113.00
14	8267.19	6816.00
14	7232.50	5148.54
14	3848.13	2599.88
14	6771.65	5487.09
14	3819.21	2772.69
14	8896.82	8057.83
14	13672.62	8591.21
14	6092.86	3345.43
14	8726.28	7855.80
14	6434.52	5068.78
14	12969.47	9899.69
14	23024.70	10999.74
14	10579.64	6680.13
14	1598.60	1195.11
14	8530.93	5027.95
14	8522.28	7698.27
14	8260.36	6140.35
14	2093.16	984.75
14	17599.70	10861.66
14	5413.30	3365.64
14	10233.08	6243.16
14	6626.31	4603.79
14	11331.60	6744.90
14	7719.23	5809.10
14	23024.70	9112.28
14	14497.29	12031.58
14	29724.36	21893.94
14	1881.35	1698.07
14	3304.04	2385.13
14	13764.31	9373.36
14	9696.54	5876.33
14	15439.51	11815.88
14	15514.74	10077.52
14	17390.37	12460.88
14	14015.82	10337.41
14	5357.33	4445.07
14	7530.56	6328.73
14	7079.90	5236.73
14	6024.48	5188.40
14	12903.31	9358.15
14	4512.78	3315.02
14	6112.04	4741.29
14	6974.52	6132.12
14	5580.11	4298.17
14	6229.93	4873.36
14	8707.39	7795.77
14	2425.01	1788.13
14	8572.68	5906.55
14	5565.26	3950.94
14	10846.45	7330.58
14	11335.39	8111.07
14	14350.36	10640.06
14	44487.59	34669.48
14	9027.74	8115.59
14	14065.89	11531.67
14	4221.68	3330.63
14	6682.70	4653.32
14	23328.15	17357.78
14	15496.00	10685.82
14	6061.35	5054.69
14	7782.46	5702.80
14	17442.45	13087.58
14	13699.84	10219.67
14	7267.72	4334.24
14	4033.13	3443.36
14	975.57	471.29
14	10332.28	8281.01
14	10276.89	6475.64
14	5452.99	4180.39
14	2344.42	1847.97
14	117862.51	90437.74
14	2487.55	1681.79
14	4123.16	3079.39
14	5868.91	4365.15
14	14750.23	11210.04
14	0.01	0.01
14	12822.83	10755.25
14	8473.05	6235.20
14	4591.36	3443.10
14	23398.99	19377.01
14	23199.09	17242.05
14	12035.15	9092.74
14	11690.79	8693.08
14	7193.80	5412.05
14	12082.77	9141.00
14	2076.21	1300.94
14	3110.05	2417.22
14	3594.65	2897.01
14	2908.94	2200.10
14	23110.92	18582.83
14	36320.62	25914.34
14	27652.68	19319.01
14	26147.43	19314.47
14	36654.99	29193.59
14	12507.51	9534.55
14	20371.40	16724.20
14	19733.40	15300.63
14	10263.38	8445.79
14	7659.75	5626.46
14	13167.21	10009.19
14	1648.25	1083.89
14	30884.64	25309.61
14	17052.77	12778.95
14	6918.14	4926.38
14	9101.90	5973.11
14	3170.06	2526.03
14	12214.30	9349.56
14	5075.32	3373.81
14	8127.71	5857.99
14	4639.90	3116.72
14	12896.23	10368.62
14	3978.00	3002.49
14	5584.55	4461.76
14	16465.09	12312.61
14	10139.00	7245.37
14	23283.52	16562.71
14	12218.90	10172.41
14	10573.20	7377.22
14	49636.95	38628.17
14	3168.65	2522.03
14	7155.25	6200.78
14	3031.65	2060.96
14	7233.81	6332.89
14	15753.28	12283.21
14	15274.01	12172.22
14	6038.69	4760.16
14	82206.67	61320.34
14	3716.08	2735.26
14	7027.31	5355.46
14	6681.65	5015.28
14	10111.00	8106.60
14	5695.23	3926.47
14	14280.65	11709.42
14	21967.57	17205.87
14	17557.45	13716.08
14	7985.95	6907.63
14	2022.42	1457.51
14	17224.96	12955.23
14	8942.56	7990.28
14	17647.10	14018.38
14	25928.45	17933.53
14	14273.17	10018.39
14	6712.72	5292.49
14	13045.75	10352.60
14	3615.21	2330.95
14	2523.10	2108.02
14	8749.90	7735.78
14	2285.54	1779.48
14	8229.23	7248.41
14	35201.13	19205.88
14	1453.66	289.79
14	15440.34	9458.66
14	1818.34	573.72
14	5337.20	2169.80
14	4104.64	1913.23
14	13576.54	10525.76
14	7647.37	5405.43
14	7137.75	5669.87
14	2819.46	1706.69
14	26549.80	19886.66
14	6600.98	5262.03
14	7029.70	4690.01
14	2628.56	1806.01
14	7308.30	6030.68
14	4078.97	2310.00
14	13103.44	8142.66
14	5539.14	4178.12
14	15017.18	10610.20
14	11666.06	8987.57
14	12760.09	8926.64
14	1818.94	1405.17
14	3545.12	2384.93
14	5573.37	4311.32
14	1100.07	700.68
14	21987.86	15619.45
14	3918.23	2855.18
14	5991.88	5103.34
14	5666.99	4317.09
14	48640.18	29891.30
14	86436.42	65091.33
14	17561.00	12909.23
14	16138.30	12158.45
14	1004.29	555.71
14	10674.10	4946.25
14	4956.15	2531.44
14	1894.35	1349.76
14	6536.97	5560.24
14	13545.04	10263.00
14	2843.30	1430.60
14	7974.91	5896.17
14	7482.91	6022.54
14	63134.47	47203.57
14	20333.15	15989.86
14	29826.26	24872.52
14	5097.12	2780.61
14	5846.12	3078.46
14	21678.04	17075.98
14	1316.51	957.39
14	4832.16	3100.06
14	6126.82	4614.71
14	9778.81	7306.24
14	6359.14	5035.28
14	7549.30	6156.05
14	7335.21	5896.53
14	5436.84	4089.10
14	5892.98	4562.97
14	669.72	281.51
14	5977.83	5206.44
14	15465.25	11354.91
14	8285.14	7400.05
14	8627.56	6784.82
14	8975.76	7909.40
14	8850.00	6148.74
14	4954.59	4156.23
14	27950.78	22016.34
14	12900.09	10633.32
14	2532.09	1947.72
14	7110.72	5205.90
14	9504.57	6912.71
14	10013.08	7310.40
14	9630.62	7009.65
14	7050.05	5711.65
14	6892.72	4795.84
14	8902.70	7299.88
14	11331.86	9282.03
14	11125.20	9003.65
14	16954.87	12526.89
14	7619.14	5541.60
14	7275.49	5684.27
14	3480.95	2659.53
14	2191.53	1065.35
14	7040.59	5475.61
14	4840.41	3337.82
14	17957.60	13082.86
14	3061.61	2535.56
14	19100.19	13742.24
14	10013.76	7301.97
14	22199.95	15772.48
14	7466.36	6549.71
14	10172.83	7426.94
14	36887.39	28454.39
14	1877.91	956.88
14	2610.53	1761.14
14	2394.98	1787.97
14	4165.62	3114.14
14	8305.55	7329.75
14	94642.01	61410.27
14	8645.01	6954.07
14	26965.61	20799.73
14	7815.56	6102.68
14	11762.09	9034.45
14	13486.53	9974.55
14	14684.88	10026.22
14	10580.32	7717.32
14	6161.56	4385.92
14	5843.48	4978.89
14	17284.10	13321.85
14	12031.55	8255.09
14	6377.69	5069.71
14	8412.75	7131.28
14	13600.96	10883.98
14	9525.11	7177.19
14	4665.52	3569.12
14	5712.34	4610.71
14	9005.58	7577.82
14	5238.22	4574.73
14	9212.66	7328.01
14	5343.93	3627.37
14	5321.87	4642.44
14	3520.91	2237.04
14	7348.79	5593.96
14	2317.97	1608.78
14	5446.76	3855.87
14	5109.79	3516.56
